"","Strain_Type","Position","Name","Description","Species","Highest_Value","no_N","Value_minus_no_N","max_OD","growth","adjusted_value_col","derivative","max_derivative","Treatment","timepoints","maxOD_before","growth_before"
"10306",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0634,0.0605,0.0029,0.2387,1,0.0129,0.0710739638816009,0.0710739638816009,GlcNAc + C,3.58277777777778,0.4459,1
"10307",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0796,0.0657,0.0139,0.2387,1,0.0239,0.0331127372580087,0.0710739638816009,GlcNAc + C,22.2055555555556,0.4459,1
"10308",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.0928,0.0695,0.0233,0.2387,1,0.0333,0.0623424099084298,0.0710739638816009,GlcNAc + C,27.5258333333333,0.4459,1
"10309",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.1806,0.0763,0.1043,0.2387,1,0.1143,0.0666311836014486,0.0710739638816009,GlcNAc + C,46.0347222222222,0.4459,1
"10310",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.1867,0.0725,0.1142,0.2387,1,0.1242,0.0213630343845555,0.0710739638816009,GlcNAc + C,49.9230555555556,0.4459,1
"10311",X291,G2,F1R01,Alteromonadales,Shewanella sp002873615,0.4459,0.2072,0.2387,0.2387,1,0.2487,0.010344538833133,0.0710739638816009,GlcNAc + C,117.045833333333,0.4459,1
"10312",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0623,0.0623,0,0.1895,1,0.01,NA,0.0583945436696131,GlcNAc + C,0,0.2733,1
"10313",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.063,0.0611,0.0019,0.1895,1,0.0119,0.0485526365052238,0.0583945436696131,GlcNAc + C,3.58277777777778,0.2733,1
"10314",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0679,0.0645,0.0034,0.1895,1,0.0134,0.00637479049881825,0.0583945436696131,GlcNAc + C,22.2055555555556,0.2733,1
"10315",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0685,0.0649,0.00360000000000001,0.1895,1,0.0136,0.00278464516402174,0.0583945436696131,GlcNAc + C,27.5258333333333,0.2733,1
"10316",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0825,0.0721,0.0104,0.1895,1,0.0204,0.0219065072215961,0.0583945436696131,GlcNAc + C,46.0347222222222,0.2733,1
"10317",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.0886,0.073,0.0156,0.1895,1,0.0256,0.0583945436696131,0.0583945436696131,GlcNAc + C,49.9230555555556,0.2733,1
"10318",X293,G3,F1R06,Alteromonadales,Pseudoalteromonas carrageenovora,0.2733,0.0838,0.1895,0.1895,1,0.1995,0.0305890482012227,0.0583945436696131,GlcNAc + C,117.045833333333,0.2733,1
"10319",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.061,0.061,0,0.1772,1,0.01,NA,0.153861863917015,GlcNAc + C,0,0.384,1
"10320",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0635,0.0635,0,0.1772,1,0.01,0,0.153861863917015,GlcNAc + C,3.58277777777778,0.384,1
"10321",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0679,0.0679,0,0.1772,1,0.01,0,0.153861863917015,GlcNAc + C,22.2055555555556,0.384,1
"10322",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.0685,0.0689,0,0.1772,1,0.01,0,0.153861863917015,GlcNAc + C,27.5258333333333,0.384,1
"10323",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.2468,0.0843,0.1625,0.1772,1,0.1725,0.153861863917015,0.153861863917015,GlcNAc + C,46.0347222222222,0.384,1
"10324",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.1715,0.0849,0.0866,0.1772,1,0.0966,-0.149117486991755,0.153861863917015,GlcNAc + C,49.9230555555556,0.384,1
"10325",X295,G4,F2M12,Alteromonadales,Alteromonas stellipolaris,0.384,0.2068,0.1772,0.1772,1,0.1872,0.00985654713241105,0.153861863917015,GlcNAc + C,117.045833333333,0.384,1
"10326",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.0608,0.0608,0,0.227,1,0.01,NA,0.169978672672473,GlcNAc + C,0,0.4748,1
"10327",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.0616,0.0626,0,0.227,1,0.01,0,0.169978672672473,GlcNAc + C,3.58277777777778,0.4748,1
"10328",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.2943,0.0673,0.227,0.227,1,0.237,0.169978672672473,0.169978672672473,GlcNAc + C,22.2055555555556,0.4748,1
"10329",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.2529,0.0728,0.1801,0.227,1,0.1901,-0.0414470636405102,0.169978672672473,GlcNAc + C,27.5258333333333,0.4748,1
"10330",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.2225,0.1073,0.1152,0.227,1,0.1252,-0.0225641740752519,0.169978672672473,GlcNAc + C,46.0347222222222,0.4748,1
"10331",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.2208,0.1284,0.0924,0.227,1,0.1024,-0.0516997203756341,0.169978672672473,GlcNAc + C,49.9230555555556,0.4748,1
"10332",X297,G5,F2R02,Vibrionales,Vibrio splendidus,0.4748,0.3294,0.1454,0.227,1,0.1554,0.006214220256335,0.169978672672473,GlcNAc + C,117.045833333333,0.4748,1
"10333",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.0626,0.0626,0,0.2055,1,0.01,NA,0.149595979778618,GlcNAc + C,0,0.4303,1
"10334",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.0638,0.0612,0.0026,0.2055,1,0.0126,0.0645062951983401,0.149595979778618,GlcNAc + C,3.58277777777778,0.4303,1
"10335",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.2605,0.0662,0.1943,0.2055,1,0.2043,0.149595979778618,0.149595979778618,GlcNAc + C,22.2055555555556,0.4303,1
"10336",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.2873,0.0818,0.2055,0.2055,1,0.2155,0.0100316957026478,0.149595979778618,GlcNAc + C,27.5258333333333,0.4303,1
"10337",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.2299,0.2396,0,0.2055,1,0.01,-0.16588655510234,0.149595979778618,GlcNAc + C,46.0347222222222,0.4303,1
"10338",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.2122,0.2784,0,0.2055,1,0.01,0,0.149595979778618,GlcNAc + C,49.9230555555556,0.4303,1
"10339",X299,G6,F2R05,Vibrionales,Vibrio splendidus,0.4303,0.404,0.0263,0.2055,1,0.0363,0.0192070812764186,0.149595979778618,GlcNAc + C,117.045833333333,0.4303,1
"10340",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0692,0.0692,0,0.1103,1,0.01,NA,0.0645062951983401,GlcNAc + C,0,0.3355,1
"10341",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0649,0.0623,0.0026,0.1103,1,0.0126,0.0645062951983401,0.0645062951983401,GlcNAc + C,3.58277777777778,0.3355,1
"10342",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0657,0.0626,0.00309999999999999,0.1103,1,0.0131,0.00208966764862062,0.0645062951983401,GlcNAc + C,22.2055555555556,0.3355,1
"10343",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0636,0.0648,0,0.1103,1,0.01,-0.050754330599228,0.0645062951983401,GlcNAc + C,27.5258333333333,0.3355,1
"10344",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.065,0.0662,0,0.1103,1,0.01,0,0.0645062951983401,GlcNAc + C,46.0347222222222,0.3355,1
"10345",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.0672,0.0669,0.000299999999999995,0.1103,1,0.0103,0.00760192085080407,0.0645062951983401,GlcNAc + C,49.9230555555556,0.3355,1
"10346",X301,G7,F2R13,Rhodobacterales,Shimia thalassica,0.3355,0.2252,0.1103,0.1103,1,0.1203,0.0366171485912307,0.0645062951983401,GlcNAc + C,117.045833333333,0.3355,1
"10347",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0647,0.0647,0,0.0807,1,0.01,NA,0.0710739638816009,GlcNAc + C,0,0.3311,1
"10348",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.067,0.0641,0.0029,0.0807,1,0.0129,0.0710739638816009,0.0710739638816009,GlcNAc + C,3.58277777777778,0.3311,1
"10349",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.0777,0.0655,0.0122,0.0807,1,0.0222,0.0291505909584766,0.0710739638816009,GlcNAc + C,22.2055555555556,0.3311,1
"10350",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.085,0.0674,0.0176,0.0807,1,0.0276,0.0409233301227762,0.0710739638816009,GlcNAc + C,27.5258333333333,0.3311,1
"10351",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.1684,0.108,0.0604,0.0807,1,0.0704,0.0505906916434628,0.0710739638816009,GlcNAc + C,46.0347222222222,0.3311,1
"10352",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.1974,0.1282,0.0692,0.0807,1,0.0792,0.0302913936535919,0.0710739638816009,GlcNAc + C,49.9230555555556,0.3311,1
"10353",X303,G8,F3M04,Flavobacteriales,Zobellia uliginosa,0.3311,0.2504,0.0807,0.0807,1,0.0907,0.00201989641652759,0.0710739638816009,GlcNAc + C,117.045833333333,0.3311,1
"10354",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0657,0.0657,0,0.0816,1,0.01,NA,0.116201246032655,GlcNAc + C,0,0.2998,1
"10355",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0687,0.0644,0.0043,0.0816,1,0.0143,0.0998316017505454,0.116201246032655,GlcNAc + C,3.58277777777778,0.2998,1
"10356",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.0977,0.0792,0.0185,0.0816,1,0.0285,0.0370323137739249,0.116201246032655,GlcNAc + C,22.2055555555556,0.2998,1
"10357",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.1068,0.0877,0.0191,0.0816,1,0.0291,0.00391597728033378,0.116201246032655,GlcNAc + C,27.5258333333333,0.2998,1
"10358",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.2007,0.1524,0.0483,0.0816,1,0.0583,0.0375421735659202,0.116201246032655,GlcNAc + C,46.0347222222222,0.2998,1
"10359",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.2553,0.1737,0.0816,0.0816,1,0.0916,0.116201246032655,0.116201246032655,GlcNAc + C,49.9230555555556,0.2998,1
"10360",X305,G9,F3M06,Alteromonadales,Alteromonas stellipolaris,0.2998,0.6522,0,0.0816,1,0.01,-0.0329969386251965,0.116201246032655,GlcNAc + C,117.045833333333,0.2998,1
"10361",X307,G10,F3M07,Alteromonadales,NA,0.0591,0.0591,0,0.1841,1,0.01,NA,0.122322666409688,GlcNAc + C,0,0.4026,1
"10362",X307,G10,F3M07,Alteromonadales,NA,0.067,0.0615,0.0055,0.1841,1,0.0155,0.122322666409688,0.122322666409688,GlcNAc + C,3.58277777777778,0.4026,1
"10363",X307,G10,F3M07,Alteromonadales,NA,0.0943,0.0625,0.0318,0.1841,1,0.0418,0.0532711246111368,0.122322666409688,GlcNAc + C,22.2055555555556,0.4026,1
"10364",X307,G10,F3M07,Alteromonadales,NA,0.1125,0.0642,0.0483,0.1841,1,0.0583,0.0625354103154937,0.122322666409688,GlcNAc + C,27.5258333333333,0.4026,1
"10365",X307,G10,F3M07,Alteromonadales,NA,0.2043,0.0675,0.1368,0.1841,1,0.1468,0.0498932717337959,0.122322666409688,GlcNAc + C,46.0347222222222,0.4026,1
"10366",X307,G10,F3M07,Alteromonadales,NA,0.2289,0.0677,0.1612,0.1841,1,0.1712,0.0395442814043446,0.122322666409688,GlcNAc + C,49.9230555555556,0.4026,1
"10367",X307,G10,F3M07,Alteromonadales,NA,0.4026,0.2185,0.1841,0.1841,1,0.1941,0.00187031929582755,0.122322666409688,GlcNAc + C,117.045833333333,0.4026,1
"10368",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0691,0.0691,0,0.117,1,0.01,NA,0.216236455511593,GlcNAc + C,0,0.3915,1
"10369",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.0734,0.0617,0.0117,0.117,1,0.0217,0.216236455511593,0.216236455511593,GlcNAc + C,3.58277777777778,0.3915,1
"10370",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.1026,0.08,0.0226,0.117,1,0.0326,0.0218549580885787,0.216236455511593,GlcNAc + C,22.2055555555556,0.3915,1
"10371",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.1098,0.0861,0.0237,0.117,1,0.0337,0.00623755946057296,0.216236455511593,GlcNAc + C,27.5258333333333,0.3915,1
"10372",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.2397,0.1373,0.1024,0.117,1,0.1124,0.0650804112193029,0.216236455511593,GlcNAc + C,46.0347222222222,0.3915,1
"10373",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.2926,0.1756,0.117,0.117,1,0.127,0.0314075822543508,0.216236455511593,GlcNAc + C,49.9230555555556,0.3915,1
"10374",X309,G11,F3M13,Alteromonadales,Alteromonas stellipolaris,0.3915,0.3364,0.0551,0.117,1,0.0651,-0.00995582363197889,0.216236455511593,GlcNAc + C,117.045833333333,0.3915,1
"10375",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0618,0.0618,0,0.7849,1,0.01,NA,0.167670615149637,GlcNAc + C,0,0.9084,1
"10376",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.0663,0.0625,0.0038,0.7849,1,0.0138,0.089897704838642,0.167670615149637,GlcNAc + C,3.58277777777778,0.9084,1
"10377",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.37,0.0667,0.3033,0.7849,1,0.3133,0.167670615149637,0.167670615149637,GlcNAc + C,22.2055555555556,0.9084,1
"10378",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.4829,0.0793,0.4036,0.7849,1,0.4136,0.0522036887615446,0.167670615149637,GlcNAc + C,27.5258333333333,0.9084,1
"10379",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.5616,0.0974,0.4642,0.7849,1,0.4742,0.00738725329531619,0.167670615149637,GlcNAc + C,46.0347222222222,0.9084,1
"10380",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.6084,0.1075,0.5009,0.7849,1,0.5109,0.0191713766066302,0.167670615149637,GlcNAc + C,49.9230555555556,0.9084,1
"10381",X311,G12,G1M15,Vibrionales,Photobacterium sanguinicancri,0.9084,0.1235,0.7849,0.7849,1,0.7949,0.00658558031829042,0.167670615149637,GlcNAc + C,117.045833333333,0.9084,1
"10382",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0631,0.0631,0,0.0432,0,0,0,0,GlcNAc + C,0,0.3,1
"10383",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0637,0.0645,0,0.0432,0,0,0,0,GlcNAc + C,3.58277777777778,0.3,1
"10384",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0684,0.0684,0,0.0432,0,0,0,0,GlcNAc + C,22.2055555555556,0.3,1
"10385",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0682,0.0709,0,0.0432,0,0,0,0,GlcNAc + C,27.5258333333333,0.3,1
"10386",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.0757,0.0834,0,0.0432,0,0,0,0,GlcNAc + C,46.0347222222222,0.3,1
"10387",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.078,0.0872,0,0.0432,0,0,0,0,GlcNAc + C,49.9230555555556,0.3,1
"10388",X339,H2,G2R05,Flavobacteriales,Cellulophaga sp002813425,0.3,0.2568,0.0432,0.0432,0,0.0432,0,0,GlcNAc + C,117.045833333333,0.3,1
"10389",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0682,0.0682,0,0.115,1,0.01,NA,0.0366205046515258,GlcNAc + C,0,0.2611,1
"10390",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0644,0.0648,0,0.115,1,0.01,0,0.0366205046515258,GlcNAc + C,3.58277777777778,0.2611,1
"10391",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0685,0.0672,0.00130000000000001,0.115,1,0.0113,0.00656280358293756,0.0366205046515258,GlcNAc + C,22.2055555555556,0.2611,1
"10392",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0687,0.0687,0,0.115,1,0.01,-0.022972039774829,0.0366205046515258,GlcNAc + C,27.5258333333333,0.2611,1
"10393",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0744,0.076,0,0.115,1,0.01,0,0.0366205046515258,GlcNAc + C,46.0347222222222,0.2611,1
"10394",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.0773,0.0766,0.000699999999999992,0.115,1,0.0107,0.0174004239538313,0.0366205046515258,GlcNAc + C,49.9230555555556,0.2611,1
"10395",X341,H3,G2R07,Flavobacteriales,Cellulophaga sp002813425,0.2611,0.1461,0.115,0.115,1,0.125,0.0366205046515258,0.0366205046515258,GlcNAc + C,117.045833333333,0.2611,1
"10396",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.0635,0.0635,0,0.1759,1,0.01,NA,0.155874768473104,GlcNAc + C,0,0.3362,1
"10397",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.0628,0.0626,0.000199999999999992,0.1759,1,0.0102,0.00552717152009955,0.155874768473104,GlcNAc + C,3.58277777777778,0.3362,1
"10398",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.2488,0.0729,0.1759,0.1759,1,0.1859,0.155874768473104,0.155874768473104,GlcNAc + C,22.2055555555556,0.3362,1
"10399",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.2464,0.0902,0.1562,0.1759,1,0.1662,-0.0210547300319419,0.155874768473104,GlcNAc + C,27.5258333333333,0.3362,1
"10400",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.2456,0.2217,0.0239,0.1759,1,0.0339,-0.0858926150337045,0.155874768473104,GlcNAc + C,46.0347222222222,0.3362,1
"10401",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.2288,0.2521,0,0.1759,1,0.01,-0.313972547293362,0.155874768473104,GlcNAc + C,49.9230555555556,0.3362,1
"10402",X147,D2,G2R10,Vibrionales,Vibrio splendidus,0.3362,0.3174,0.0188,0.1759,1,0.0288,0.0157590363386012,0.155874768473104,GlcNAc + C,117.045833333333,0.3362,1
"10403",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0634,0.0634,0,0.0177,0,0,0,0,GlcNAc + C,0,0.4891,1
"10404",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0672,0.0691,0,0.0177,0,0,0,0,GlcNAc + C,3.58277777777778,0.4891,1
"10405",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0713,0.0712,0.000100000000000003,0.0177,0,0.000100000000000003,0,0,GlcNAc + C,22.2055555555556,0.4891,1
"10406",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0717,0.0727,0,0.0177,0,0,0,0,GlcNAc + C,27.5258333333333,0.4891,1
"10407",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0863,0.0765,0.0098,0.0177,0,0.0098,0,0,GlcNAc + C,46.0347222222222,0.4891,1
"10408",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.0958,0.0781,0.0177,0.0177,0,0.0177,0,0,GlcNAc + C,49.9230555555556,0.4891,1
"10409",X343,H4,G2R13,Rhodobacterales,Shimia thalassica,0.4891,0.5009,0,0.0177,0,0,0,0,GlcNAc + C,117.045833333333,0.4891,1
"10410",X345,H5,G3M07,Alteromonadales,NA,0.0692,0.0692,0,0.1131,1,0.01,NA,0.105645697852012,GlcNAc + C,0,0.2504,1
"10411",X345,H5,G3M07,Alteromonadales,NA,0.0702,0.0664,0.0038,0.1131,1,0.0138,0.089897704838642,0.105645697852012,GlcNAc + C,3.58277777777778,0.2504,1
"10412",X345,H5,G3M07,Alteromonadales,NA,0.1597,0.071,0.0887,0.1131,1,0.0987,0.105645697852012,0.105645697852012,GlcNAc + C,22.2055555555556,0.2504,1
"10413",X345,H5,G3M07,Alteromonadales,NA,0.1784,0.0724,0.106,0.1131,1,0.116,0.0303565436642272,0.105645697852012,GlcNAc + C,27.5258333333333,0.2504,1
"10414",X345,H5,G3M07,Alteromonadales,NA,0.1821,0.0798,0.1023,0.1131,1,0.1123,-0.00175139250965124,0.105645697852012,GlcNAc + C,46.0347222222222,0.2504,1
"10415",X345,H5,G3M07,Alteromonadales,NA,0.1995,0.0864,0.1131,0.1131,1,0.1231,0.0236150462355791,0.105645697852012,GlcNAc + C,49.9230555555556,0.2504,1
"10416",X345,H5,G3M07,Alteromonadales,NA,0.2504,0.285,0,0.1131,1,0.01,-0.0374002987258295,0.105645697852012,GlcNAc + C,117.045833333333,0.2504,1
"10417",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.0706,0.0706,0,0.2733,1,0.01,NA,0.135194464684818,GlcNAc + C,0,0.5162,1
"10418",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.0662,0.0693,0,0.2733,1,0.01,0,0.135194464684818,GlcNAc + C,3.58277777777778,0.5162,1
"10419",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.1926,0.0786,0.114,0.2733,1,0.124,0.135194464684818,0.135194464684818,GlcNAc + C,22.2055555555556,0.5162,1
"10420",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.2308,0.0835,0.1473,0.2733,1,0.1573,0.0447106813581738,0.135194464684818,GlcNAc + C,27.5258333333333,0.5162,1
"10421",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.4368,0.1635,0.2733,0.2733,1,0.2833,0.0317875157338825,0.135194464684818,GlcNAc + C,46.0347222222222,0.5162,1
"10422",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.4438,0.1976,0.2462,0.2733,1,0.2562,-0.0258588985959289,0.135194464684818,GlcNAc + C,49.9230555555556,0.5162,1
"10423",X347,H6,G3M13,Alteromonadales,Alteromonas_B sp002729795,0.5162,0.544,0,0.2733,1,0.01,-0.0483200100449711,0.135194464684818,GlcNAc + C,117.045833333333,0.5162,1
"10424",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.0651,0.0651,0,0.255,1,0.01,NA,0.137263794612775,GlcNAc + C,0,0.3703,1
"10425",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.0659,0.0701,0,0.255,1,0.01,0,0.137263794612775,GlcNAc + C,3.58277777777778,0.3703,1
"10426",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.0901,0.0743,0.0158,0.255,1,0.0258,0.0508940937943482,0.137263794612775,GlcNAc + C,22.2055555555556,0.3703,1
"10427",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.0974,0.0801,0.0173,0.255,1,0.0273,0.0106220412962999,0.137263794612775,GlcNAc + C,27.5258333333333,0.3703,1
"10428",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.2525,0.1071,0.1454,0.255,1,0.1554,0.0939611095070459,0.137263794612775,GlcNAc + C,46.0347222222222,0.3703,1
"10429",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.3703,0.1153,0.255,0.255,1,0.265,0.137263794612775,0.137263794612775,GlcNAc + C,49.9230555555556,0.3703,1
"10430",X349,H7,I1M15,Pseudomonadales,Neptunomonas phycophila,0.2622,0.3675,0,0.255,1,0.01,-0.0488231393498309,0.137263794612775,GlcNAc + C,117.045833333333,0.3703,1
"10431",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.0643,0.0643,0,0.1436,1,0.01,NA,0.490159423918875,GlcNAc + C,0,0.3503,1
"10432",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.1183,0.0704,0.0479,0.1436,1,0.0579,0.490159423918875,0.490159423918875,GlcNAc + C,3.58277777777778,0.3503,1
"10433",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.1345,0.0756,0.0589,0.1436,1,0.0689,0.0093401100263475,0.490159423918875,GlcNAc + C,22.2055555555556,0.3503,1
"10434",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.1447,0.0793,0.0654,0.1436,1,0.0754,0.0169448101696585,0.490159423918875,GlcNAc + C,27.5258333333333,0.3503,1
"10435",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.2166,0.1046,0.112,0.1436,1,0.122,0.0259990630776451,0.490159423918875,GlcNAc + C,46.0347222222222,0.3503,1
"10436",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.2564,0.1128,0.1436,0.1436,1,0.1536,0.0592363761629615,0.490159423918875,GlcNAc + C,49.9230555555556,0.3503,1
"10437",X351,H8,I1R14,Alteromonadales,Pseudoalteromonas carrageenovora,0.3503,0.2389,0.1114,0.1436,1,0.1214,-0.00350493453752836,0.490159423918875,GlcNAc + C,117.045833333333,0.3503,1
"10438",X353,H9,I2M14,Pseudomonadales,NA,0.0633,0.0633,0,0.0391,0,0,0,0,GlcNAc + C,0,0.1799,1
"10439",X353,H9,I2M14,Pseudomonadales,NA,0.0643,0.0717,0,0.0391,0,0,0,0,GlcNAc + C,3.58277777777778,0.1799,1
"10440",X353,H9,I2M14,Pseudomonadales,NA,0.0665,0.0719,0,0.0391,0,0,0,0,GlcNAc + C,22.2055555555556,0.1799,1
"10441",X353,H9,I2M14,Pseudomonadales,NA,0.0683,0.0727,0,0.0391,0,0,0,0,GlcNAc + C,27.5258333333333,0.1799,1
"10442",X353,H9,I2M14,Pseudomonadales,NA,0.0855,0.0831,0.00240000000000001,0.0391,0,0.00240000000000001,0,0,GlcNAc + C,46.0347222222222,0.1799,1
"10443",X353,H9,I2M14,Pseudomonadales,NA,0.0987,0.0827,0.016,0.0391,0,0.016,0,0,GlcNAc + C,49.9230555555556,0.1799,1
"10444",X353,H9,I2M14,Pseudomonadales,NA,0.1799,0.1408,0.0391,0.0391,0,0.0391,0,0,GlcNAc + C,117.045833333333,0.1799,1
"10445",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.0719,0.0719,0,0.0123,0,0,0,0,GlcNAc + C,0,0.271,1
"10446",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.0737,0.0696,0.00410000000000001,0.0123,0,0.00410000000000001,0,0,GlcNAc + C,3.58277777777778,0.271,1
"10447",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.0981,0.0858,0.0123,0.0123,0,0.0123,0,0,GlcNAc + C,22.2055555555556,0.271,1
"10448",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.1021,0.106,0,0.0123,0,0,0,0,GlcNAc + C,27.5258333333333,0.271,1
"10449",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.2009,0.2256,0,0.0123,0,0,0,0,GlcNAc + C,46.0347222222222,0.271,1
"10450",X355,H10,I2M16,Pseudomonadales,Neptunomonas phycophila,0.2293,0.2498,0,0.0123,0,0,0,0,GlcNAc + C,49.9230555555556,0.271,1
